Schedule ID,Schedule Name,Game Number,Home Team ID,Home Team Name,Home Team Registry ID,Away Team ID,Away Team Name,Away Team Registry ID,Date,Start Time,End Time,Timezone,Venue,Status,Comments
178249,9U - A - Masculin,9ua4,103657,DRAVEURS - 9U - A - Masculin - GATINEAU,2.02526E+14,106419,EXPRESS - 9U - A - Masculin - DEUX-RIVES,2.02526E+14,02/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178253,13U - A - Masculin,13UA3,103928,DRAVEURS - 13U - A - Masculin - GATINEAU,2.02526E+14,102693,ROYAUX - 13U - A - Masculin - HULL,2.02526E+14,02/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178249,9U - A - Masculin,9ua5,103978,RAFTSMEN - 9U - A - Masculin - GATINEAU,2.02526E+14,102485,BULLDOGS ROUGES - 9U - A - Masculin - AYLMER,2.02526E+14,03/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178253,13U - A - Masculin,13UA6,103459,RAFTSMEN - 13U - A - Masculin - GATINEAU,2.02526E+14,102479,BULLDOGS ROUGES - 13U - A - Masculin - AYLMER,2.02526E+14,03/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178251,11U - A - Masculin,11UA6,102471,DRAVEURS - 11U - A - Masculin - GATINEAU,2.02526E+14,102381,A'S - 11U - A - Masculin - VAL-DES-MONTS,2.02526E+14,04/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178255,15U - A - Masculin,15UA5,103982,RAFTSMEN - 15U - A - Masculin - GATINEAU,2.02526E+14,102510,RIVERAINS ROUGES - 15U - A - Masculin - PORTAGES,2.02526E+14,04/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178251,11U - A - Masculin,11UA7,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,102694,ROYAUX - 11U - A - Masculin - HULL,2.02526E+14,05/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178249,9U - A - Masculin,9ua10,103978,RAFTSMEN - 9U - A - Masculin - GATINEAU,2.02526E+14,103657,DRAVEURS - 9U - A - Masculin - GATINEAU,2.02526E+14,08/06/2025,9:00,11:00,America/Toronto,Parc Sanscartier - Terrain 4,Rink Changed,
178253,13U - A - Masculin,13UA8,103928,DRAVEURS - 13U - A - Masculin - GATINEAU,2.02526E+14,103459,RAFTSMEN - 13U - A - Masculin - GATINEAU,2.02526E+14,08/06/2025,11:15,13:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178252,11U - B - Masculin,11ub1,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,08/06/2025,11:15,13:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178251,11U - A - Masculin,11UA9,102471,DRAVEURS - 11U - A - Masculin - GATINEAU,2.02526E+14,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,08/06/2025,13:30,15:30,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178252,11U - B - Masculin,11ub2,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102329,RED SOX - 11U - B - Masculin - DEUX-RIVES,2.02526E+14,08/06/2025,13:30,15:30,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178258,15U - B - Masculin,15UB65,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,103984,TIMBERS - 15U - B - Masculin - GATINEAU,2.02526E+14,08/06/2025,13:30,15:30,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178257,18U - B - Masculin,18UB68,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,08/06/2025,14:00,16:00,America/Toronto,Parc Sanscartier - Terrain 1,Rink Changed,
178254,13U - B - Masculin,13UB5,103979,LUMBERJACKS - 13U - B - Masculin - GATINEAU,2.02526E+14,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,08/06/2025,15:45,17:45,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB40,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,115210,PIONNIERS - 15U - B - Masculin - LA PÊCHE,2.02526E+14,08/06/2025,15:45,17:45,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178255,15U - A - Masculin,15UA19,103982,RAFTSMEN - 15U - A - Masculin - GATINEAU,2.02526E+14,102385,A'S - 15U - A - Masculin - VAL-DES-MONTS,2.02526E+14,08/06/2025,18:00,20:00,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178254,13U - B - Masculin,13UB6,103981,LOGGERS - 13U - B - Masculin - GATINEAU,2.02526E+14,103980,TIMBERS - 13U - B - Masculin - GATINEAU,2.02526E+14,08/06/2025,18:00,20:00,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178256,18U - A - Masculin,18UA4,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,08/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178250,9U - B - Masculin,9UB146,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,10/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178253,13U - A - Masculin,13UA13,103928,DRAVEURS - 13U - A - Masculin - GATINEAU,2.02526E+14,102693,ROYAUX - 13U - A - Masculin - HULL,2.02526E+14,11/06/2025,18:15,20:15,America/Toronto,Parc St-René,Active,
178254,13U - B - Masculin,13UB10,103981,LOGGERS - 13U - B - Masculin - GATINEAU,2.02526E+14,101419,A'S VERTS - 13U - B - Masculin - VAL-DES-MONTS,2.02526E+14,11/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178250,9U - B - Masculin,9UB147,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,11/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178252,11U - B - Masculin,11ub4,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102329,RED SOX - 11U - B - Masculin - DEUX-RIVES,2.02526E+14,12/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178254,13U - B - Masculin,13UB11,103981,LOGGERS - 13U - B - Masculin - GATINEAU,2.02526E+14,107234,A'S OR - 13U - B - Masculin - VAL-DES-MONTS,2.02526E+14,12/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB6,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,102496,PHILLIES - 15U - B - Masculin - PORTAGES,2.02526E+14,12/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178258,15U - B - Masculin,15UB7,103984,TIMBERS - 15U - B - Masculin - GATINEAU,2.02526E+14,102497,DODGERS - 15U - B - Masculin - PORTAGES,2.02526E+14,12/06/2025,18:15,20:15,America/Toronto,Parc St-René,Active,
178250,9U - B - Masculin,9UB148,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,12/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178256,18U - A - Masculin,18UA8,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,102483,RIVERAINS ROUGES - 18U - A - Masculin - PORTAGES,2.02526E+14,12/06/2025,20:15,23:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178253,13U - A - Masculin,13UA16,103459,RAFTSMEN - 13U - A - Masculin - GATINEAU,2.02526E+14,101689,A'S - 13U - A - Masculin - VAL-DES-MONTS,2.02526E+14,15/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178256,18U - A - Masculin,18UA5,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,102481,RIVERAINS BLEUS - 18U - A - Masculin - PORTAGES,2.02526E+14,15/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Rescheduled,Match du 9 juin remis
178252,11U - B - Masculin,11ub5,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102477,A'S - 11U - B - Masculin - VAL-DES-MONTS,2.02526E+14,15/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178254,13U - B - Masculin,13UB13,103979,LUMBERJACKS - 13U - B - Masculin - GATINEAU,2.02526E+14,107234,A'S OR - 13U - B - Masculin - VAL-DES-MONTS,2.02526E+14,15/06/2025,18:15,20:15,America/Toronto,Parc St-René,Active,
178256,18U - A - Masculin,18UA9,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,102481,RIVERAINS BLEUS - 18U - A - Masculin - PORTAGES,2.02526E+14,16/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178254,13U - B - Masculin,13UB16,103979,LUMBERJACKS - 13U - B - Masculin - GATINEAU,2.02526E+14,103980,TIMBERS - 13U - B - Masculin - GATINEAU,2.02526E+14,16/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178254,13U - B - Masculin,13UB15,103981,LOGGERS - 13U - B - Masculin - GATINEAU,2.02526E+14,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,16/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178251,11U - A - Masculin,11UA22,102471,DRAVEURS - 11U - A - Masculin - GATINEAU,2.02526E+14,115209,PIONNIERS - 11U - A - Masculin - LA PÊCHE,2.02526E+14,17/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178252,11U - B - Masculin,11ub7,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,17/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178250,9U - B - Masculin,9UB154,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,17/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178256,18U - A - Masculin,18UA3,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,102483,RIVERAINS ROUGES - 18U - A - Masculin - PORTAGES,2.02526E+14,18/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178254,13U - B - Masculin,13UB18,103980,TIMBERS - 13U - B - Masculin - GATINEAU,2.02526E+14,101419,A'S VERTS - 13U - B - Masculin - VAL-DES-MONTS,2.02526E+14,18/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB156,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,18/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178255,15U - A - Masculin,15UA14,103982,RAFTSMEN - 15U - A - Masculin - GATINEAU,2.02526E+14,102333,METS - 15U - A - Masculin - DEUX-RIVES,2.02526E+14,18/06/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178257,18U - B - Masculin,18UB14,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,102506,DODGERS - 18U - B - Masculin - PORTAGES,2.02526E+14,18/06/2025,20:15,23:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178249,9U - A - Masculin,9ua24,103978,RAFTSMEN - 9U - A - Masculin - GATINEAU,2.02526E+14,102384,A'S - 9U - A - Masculin - VAL-DES-MONTS,2.02526E+14,19/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178251,11U - A - Masculin,11UA25,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,115490,CASCADES - 11U - A - Masculin - CHELSEA,2.02527E+14,19/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178254,13U - B - Masculin,13UB21,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,107234,A'S OR - 13U - B - Masculin - VAL-DES-MONTS,2.02526E+14,19/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB157,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,19/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178256,18U - A - Masculin,18UA12,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,19/06/2025,20:15,23:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178258,15U - B - Masculin,15UB12,103984,TIMBERS - 15U - B - Masculin - GATINEAU,2.02526E+14,102495,METS - 15U - B - Masculin - PORTAGES,2.02526E+14,19/06/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178252,11U - B - Masculin,11ub3,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,22/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Cancelled,Match du 10 juin remis
178254,13U - B - Masculin,13UB29,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,101419,A'S VERTS - 13U - B - Masculin - VAL-DES-MONTS,2.02526E+14,25/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178250,9U - B - Masculin,9UB160,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,25/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178254,13U - B - Masculin,13UB32,103979,LUMBERJACKS - 13U - B - Masculin - GATINEAU,2.02526E+14,103981,LOGGERS - 13U - B - Masculin - GATINEAU,2.02526E+14,26/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB19,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,102495,METS - 15U - B - Masculin - PORTAGES,2.02526E+14,26/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178257,18U - B - Masculin,18UB24,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,115211,PIONNIERS - 18U - B - Masculin - LA PÊCHE,2.02526E+14,26/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178250,9U - B - Masculin,9UB161,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,26/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178250,9U - B - Masculin,9UB162,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,26/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178258,15U - B - Masculin,15UB21,103984,TIMBERS - 15U - B - Masculin - GATINEAU,2.02526E+14,115210,PIONNIERS - 15U - B - Masculin - LA PÊCHE,2.02526E+14,26/06/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB158,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,29/06/2025,10:15,12:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,Match du 23 juin remis
178250,9U - B - Masculin,9UB159,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,29/06/2025,14:15,16:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178249,9U - A - Masculin,9ua23,103657,DRAVEURS - 9U - A - Masculin - GATINEAU,2.02526E+14,115208,PIONNIERS - 9U - A - Masculin - LA PÊCHE,2.02526E+14,29/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178253,13U - A - Masculin,13UA26,103459,RAFTSMEN - 13U - A - Masculin - GATINEAU,2.02526E+14,102693,ROYAUX - 13U - A - Masculin - HULL,2.02526E+14,29/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Rink Changed,
178254,13U - B - Masculin,13UB7,103979,LUMBERJACKS - 13U - B - Masculin - GATINEAU,2.02526E+14,101419,A'S VERTS - 13U - B - Masculin - VAL-DES-MONTS,2.02526E+14,29/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,Match du 23 juin remis
178257,18U - B - Masculin,18UB17,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,102499,METS - 18U - B - Masculin - PORTAGES,2.02526E+14,29/06/2025,20:15,23:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,Match du 23 juin remis
178257,18U - B - Masculin,18UB18,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,102506,DODGERS - 18U - B - Masculin - PORTAGES,2.02526E+14,29/06/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178249,9U - A - Masculin,9ua30,103657,DRAVEURS - 9U - A - Masculin - GATINEAU,2.02526E+14,102485,BULLDOGS ROUGES - 9U - A - Masculin - AYLMER,2.02526E+14,30/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178254,13U - B - Masculin,13UB25,103980,TIMBERS - 13U - B - Masculin - GATINEAU,2.02526E+14,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,30/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,Match du 24 juin remis
178258,15U - B - Masculin,15UB24,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,115210,PIONNIERS - 15U - B - Masculin - LA PÊCHE,2.02526E+14,30/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB164,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,30/06/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178254,13U - B - Masculin,13UB36,103980,TIMBERS - 13U - B - Masculin - GATINEAU,2.02526E+14,102332,RED SOX - 13U - B - Masculin - DEUX-RIVES,2.02526E+14,30/06/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178252,11U - B - Masculin,11ub10,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102477,A'S - 11U - B - Masculin - VAL-DES-MONTS,2.02526E+14,01/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Cancelled,"Match suspendu en raison de la pluie, complété le 27 juillet. Voir match 11ub10-2"
178250,9U - B - Masculin,9UB165,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,01/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178251,11U - A - Masculin,11UA36,102471,DRAVEURS - 11U - A - Masculin - GATINEAU,2.02526E+14,102694,ROYAUX - 11U - A - Masculin - HULL,2.02526E+14,02/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Cancelled,
178252,11U - B - Masculin,11ub11,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,02/07/2025,18:15,20:15,America/Toronto,Parc St-René,Active,
178257,18U - B - Masculin,18UB28,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,115211,PIONNIERS - 18U - B - Masculin - LA PÊCHE,2.02526E+14,02/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178250,9U - B - Masculin,9UB166,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,02/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178253,13U - A - Masculin,13UA30,103928,DRAVEURS - 13U - A - Masculin - GATINEAU,2.02526E+14,102478,BULLDOGS BLANCS - 13U - A - Masculin - AYLMER,2.02526E+14,02/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 3,Cancelled,
178256,18U - A - Masculin,18UA15,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,102483,RIVERAINS ROUGES - 18U - A - Masculin - PORTAGES,2.02526E+14,02/07/2025,20:15,23:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178258,15U - B - Masculin,15UB14,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,102334,BRAVES - 15U - B - Masculin - DEUX-RIVES,2.02526E+14,02/07/2025,20:15,23:00,America/Toronto,Parc St-René,Active,Match du 23 juin remis
178251,11U - A - Masculin,11UA38,102472,RAFTSMEN - 11U - A - Masculin - GATINEAU,2.02526E+14,102480,BULLDOGS BLANCS - 11U - A - Masculin - AYLMER,2.02526E+14,03/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178252,11U - B - Masculin,11ub13,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,03/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB28,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,103988,A'S - 15U - B - Masculin - VAL-DES-MONTS,2.02526E+14,03/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178257,18U - B - Masculin,18UB31,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,102475,TIMBERS - 18U - B - Masculin - GATINEAU,2.02526E+14,03/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178250,9U - B - Masculin,9UB167,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,03/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178254,13U - B - Masculin,13UB42,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,102332,RED SOX - 13U - B - Masculin - DEUX-RIVES,2.02526E+14,03/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB30,103984,TIMBERS - 15U - B - Masculin - GATINEAU,2.02526E+14,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,03/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178254,13U - B - Masculin,13UB38,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,107234,A'S OR - 13U - B - Masculin - VAL-DES-MONTS,2.02526E+14,06/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Rescheduled,Match du 1 juillet remis à cette.
178258,15U - B - Masculin,15UB32,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,103988,A'S - 15U - B - Masculin - VAL-DES-MONTS,2.02526E+14,06/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB168,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,06/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178256,18U - A - Masculin,18UA19,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,102481,RIVERAINS BLEUS - 18U - A - Masculin - PORTAGES,2.02526E+14,06/07/2025,20:15,23:00,America/Toronto,Parc Sanscartier - Terrain 1,Rescheduled,Match du 1 juillet remis à cette date.
178252,11U - B - Masculin,11ub16,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,08/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178257,18U - B - Masculin,18UB37,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,102501,PHILLIES - 18U - B - Masculin - PORTAGES,2.02526E+14,08/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178250,9U - B - Masculin,9UB170,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,08/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178256,18U - A - Masculin,18UA22,102473,RAFTSMEN - 18U - A - Masculin - GATINEAU,2.02526E+14,101806,DRAVEURS - 18U - A - Masculin - GATINEAU,2.02526E+14,08/07/2025,20:15,23:00,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178258,15U - B - Masculin,15UB73,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,103984,TIMBERS - 15U - B - Masculin - GATINEAU,2.02526E+14,08/07/2025,20:15,23:00,America/Toronto,Parc St-René,Rescheduled,Partie du 11 août déplacer
178254,13U - B - Masculin,13UB51,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,103981,LOGGERS - 13U - B - Masculin - GATINEAU,2.02526E+14,09/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB171,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,09/07/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178253,13U - A - Masculin,13UA34,103928,DRAVEURS - 13U - A - Masculin - GATINEAU,2.02526E+14,102331,EXPOS - 13U - A - Masculin - DEUX-RIVES,2.02526E+14,09/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178255,15U - A - Masculin,15UA28,103982,RAFTSMEN - 15U - A - Masculin - GATINEAU,2.02526E+14,102487,RIVERAINS BLEUS - 15U - A - Masculin - PORTAGES,2.02526E+14,09/07/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178258,15U - B - Masculin,15UB33,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,09/07/2025,20:15,22:15,America/Toronto,Parc St-René,Rink Changed,Match du 7/7 remis raison pluie.
